date,temperature,humidity,wind_speed,wind_direction,cloud_cover,pressure,visibility,solar_noon_distance,power_generated
2022-03-25 18:00:00,27.67,78.39,0.0,352.93,92.74,994.79,5.43,6,0.0
2023-08-28 10:00:00,31.56,50.34,5.72,235.23,16.94,1045.27,12.57,2,53.82
2023-03-13 07:00:00,45.03,72.05,6.84,12.37,48.25,1060.59,9.83,5,15.71
2023-02-07 15:00:00,27.71,55.35,0.0,283.08,87.97,1020.77,6.52,3,22.53
2022-05-18 07:00:00,35.56,66.56,7.78,114.25,98.31,1038.96,12.39,5,5.25
2023-06-15 16:00:00,26.65,61.07,0.87,113.73,39.25,1005.26,5.1,4,31.24
2023-04-07 07:00:00,39.33,39.3,5.09,77.88,6.16,1023.86,12.84,5,21.96
2023-10-04 18:00:00,17.49,52.0,0.04,67.44,21.07,1011.96,13.57,6,0.0
2023-09-28 12:00:00,19.97,64.07,3.58,259.4,48.46,1023.71,10.59,0,39.61
2023-02-15 14:00:00,27.81,81.99,0.8,199.0,53.38,1026.64,6.29,2,49.26
2023-10-02 06:00:00,32.47,65.6,6.71,167.93,99.56,1034.91,5.08,6,0.0
2023-11-04 14:00:00,23.78,80.45,0.0,108.41,66.86,1023.71,10.84,2,30.7
2023-02-26 11:00:00,24.62,68.79,2.65,230.72,90.22,990.85,6.34,1,34.1
2023-12-03 02:00:00,31.06,61.8,2.92,288.99,86.25,985.45,6.27,10,0.0
2022-12-21 12:00:00,34.2,66.43,0.6,28.19,3.55,983.79,7.72,0,57.27
2022-08-05 14:00:00,23.53,72.71,2.64,97.66,17.28,1008.58,7.51,2,38.57
2023-10-27 09:00:00,29.11,67.02,5.03,337.48,54.41,1051.66,8.69,3,34.31
2022-07-22 09:00:00,33.66,66.55,7.48,171.75,63.28,1020.64,1.02,3,39.84
2022-06-02 06:00:00,35.13,66.87,8.61,354.82,57.17,997.37,11.43,6,0.0
2022-10-14 09:00:00,39.57,61.72,3.23,346.99,72.25,1035.55,6.11,3,32.6
2023-08-15 10:00:00,30.57,57.49,3.24,166.59,45.19,1005.54,12.0,2,36.95
2023-06-26 01:00:00,30.07,70.87,3.99,340.12,83.18,1000.99,12.09,11,0.0
2022-11-22 08:00:00,31.83,64.94,3.8,334.44,22.05,1026.05,10.34,4,32.74
2023-11-29 18:00:00,24.28,80.68,0.0,257.75,96.57,1017.99,6.71,6,0.0
2023-08-04 07:00:00,29.31,45.68,5.45,295.1,62.22,1004.59,15.0,5,13.61
2022-12-06 19:00:00,21.2,70.97,0.0,40.17,77.92,1046.29,6.96,7,0.0
2023-09-07 13:00:00,16.37,64.51,0.53,220.57,22.41,965.63,9.63,1,78.76
2022-08-08 14:00:00,24.06,91.24,0.0,122.62,40.52,994.16,13.45,2,41.24
2023-12-15 05:00:00,38.98,67.48,5.73,46.16,62.55,1020.95,11.49,7,0.0
2023-12-25 12:00:00,27.48,69.12,2.33,174.62,0.28,1010.64,10.66,0,82.73
2022-04-12 20:00:00,22.75,64.89,0.0,346.27,99.14,1037.1,11.8,8,0.0
2022-08-20 03:00:00,27.91,90.2,1.7,95.78,48.72,998.9,11.01,9,0.0
2022-09-23 10:00:00,29.14,66.95,1.08,248.21,94.18,997.69,6.83,2,15.33
2022-01-31 08:00:00,33.5,60.34,6.94,355.95,39.66,998.65,14.67,4,31.07
2022-04-14 10:00:00,33.79,67.84,1.38,26.48,63.84,1048.54,7.24,2,40.13
2023-05-28 07:00:00,35.06,64.14,5.27,148.13,12.4,1016.97,12.82,5,20.73
2022-07-26 14:00:00,20.16,71.71,0.0,93.63,68.13,997.03,12.93,2,25.37
2022-03-30 13:00:00,29.48,69.91,0.0,354.25,27.21,980.63,9.23,1,66.93
2022-04-26 08:00:00,33.97,57.53,7.28,130.8,84.45,993.44,16.96,4,19.41
2023-10-07 16:00:00,28.78,44.38,0.0,318.59,18.44,1021.05,8.63,4,39.47
2023-12-31 14:00:00,26.14,78.04,1.56,143.9,20.32,1009.21,6.53,2,54.35
2022-03-01 12:00:00,31.22,79.61,3.17,84.09,54.99,1024.78,6.72,0,55.55
2022-06-14 06:00:00,41.65,71.7,7.07,328.43,83.49,997.05,8.15,6,0.0
2022-04-02 00:00:00,33.05,64.74,2.54,249.91,82.33,988.11,11.34,12,0.0
2023-05-24 17:00:00,21.88,64.45,0.0,146.55,21.4,992.58,7.39,5,22.03
2023-01-20 06:00:00,36.96,60.74,5.75,81.24,76.27,994.74,8.42,6,0.0
2023-08-02 08:00:00,33.71,74.3,0.89,180.22,78.11,1020.1,16.8,4,16.38
2022-09-27 17:00:00,22.47,63.92,0.63,112.88,29.43,995.55,7.11,5,17.73
2023-11-25 21:00:00,26.76,80.04,1.74,346.15,85.71,998.01,5.02,9,0.0
2022-02-05 19:00:00,24.84,65.98,2.14,42.14,51.96,1057.62,11.56,7,0.0
2022-05-14 17:00:00,24.59,68.31,0.0,223.86,55.88,1040.35,10.75,5,15.1
2023-11-09 16:00:00,19.46,83.41,0.0,52.16,9.19,974.63,7.88,4,41.23
2023-03-14 16:00:00,26.56,52.87,0.43,164.73,98.42,1046.84,17.41,4,9.13
2023-05-03 17:00:00,27.09,62.53,0.0,106.67,48.36,998.42,11.16,5,21.49
2023-07-26 13:00:00,27.3,80.71,0.0,50.91,83.12,1015.31,9.21,1,29.23
2022-06-30 14:00:00,24.78,71.29,0.0,138.4,20.61,1022.06,12.87,2,53.9
2023-02-10 16:00:00,24.88,68.97,0.11,101.64,39.9,1035.81,8.96,4,40.95
2023-04-29 18:00:00,24.97,60.68,0.0,170.71,1.0,1029.13,6.04,6,0.0
2022-12-05 15:00:00,28.3,63.24,0.0,80.51,93.7,1030.97,13.32,3,17.46
2023-06-12 08:00:00,37.56,47.03,5.36,215.96,95.86,1036.38,7.71,4,13.32
2023-01-25 06:00:00,34.69,60.88,3.86,261.23,84.6,1039.75,3.47,6,0.0
2022-04-05 12:00:00,32.85,68.68,3.13,338.16,66.55,1004.7,7.37,0,40.62
2023-12-26 18:00:00,27.0,66.6,0.0,115.62,38.7,1025.53,8.09,6,0.0
2022-10-18 09:00:00,29.11,54.19,5.85,298.84,24.73,1048.64,11.28,3,40.31
2023-02-05 05:00:00,37.52,78.7,7.61,171.25,63.41,1004.0,11.93,7,0.0
2023-01-12 10:00:00,29.79,66.26,1.97,256.28,14.7,992.18,8.27,2,68.64
2022-01-13 16:00:00,29.54,72.01,1.81,258.78,47.33,1024.67,7.94,4,29.88
2022-05-09 08:00:00,30.28,63.84,0.33,307.82,54.27,999.71,8.01,4,35.71
2023-08-18 11:00:00,24.47,60.15,2.67,147.5,83.99,1022.07,10.62,1,27.11
2023-08-11 16:00:00,21.51,81.62,1.54,46.67,8.88,990.08,11.65,4,45.65
2023-02-08 12:00:00,33.88,51.95,0.0,98.43,50.68,993.33,13.25,0,58.38
2022-03-11 11:00:00,24.12,89.84,0.05,52.91,99.04,1041.19,11.38,1,20.35
2022-05-27 09:00:00,31.97,67.53,4.93,191.09,14.0,1037.42,12.54,3,48.08
2022-04-19 07:00:00,33.74,50.27,3.88,242.74,92.18,1001.97,9.97,5,6.68
2023-12-16 14:00:00,26.87,72.51,0.0,271.61,89.52,1000.66,11.15,2,19.25
2022-12-13 05:00:00,34.16,63.65,5.83,40.35,30.8,1015.12,7.58,7,0.0
2023-10-01 15:00:00,18.67,67.75,0.0,10.44,93.05,1007.37,3.84,3,16.69
2023-12-22 15:00:00,28.61,67.01,0.0,314.42,18.1,992.74,4.01,3,67.6
2022-10-16 11:00:00,28.06,69.37,2.73,215.69,84.86,1024.2,9.93,1,23.52
2022-05-06 13:00:00,30.05,53.85,1.26,309.56,76.28,1007.06,13.29,1,30.16
2022-06-28 18:00:00,28.63,56.48,0.0,153.57,37.57,1017.6,10.92,6,0.0
2023-03-09 09:00:00,39.61,73.98,2.44,160.66,36.26,1011.63,10.08,3,31.88
2022-06-18 12:00:00,26.22,68.32,0.27,265.1,96.44,999.89,11.69,0,17.99
2022-12-30 07:00:00,32.02,74.89,9.66,277.72,54.44,1023.79,6.09,5,17.27
2022-08-03 06:00:00,36.39,49.49,5.45,146.61,46.81,1005.21,12.04,6,0.0
2023-09-22 06:00:00,29.06,64.65,5.78,41.6,1.71,1021.18,12.19,6,0.0
2022-10-17 13:00:00,24.82,78.42,0.0,118.31,59.03,1044.43,12.14,1,36.87
2022-12-13 18:00:00,20.45,87.12,0.0,112.12,36.13,985.64,6.31,6,0.0
2023-06-22 10:00:00,41.56,62.37,0.95,133.68,67.33,1002.09,9.77,2,40.08
2023-02-26 14:00:00,30.6,60.89,2.14,117.05,58.76,1023.04,6.42,2,43.08
2023-10-24 18:00:00,23.99,68.05,0.19,78.37,6.69,1008.47,4.53,6,0.0
2022-03-17 17:00:00,23.74,67.08,0.8,278.94,10.78,990.02,11.84,5,26.38
2023-01-21 02:00:00,33.86,58.98,0.56,296.91,0.66,1022.18,10.48,10,0.0
2023-04-22 16:00:00,30.57,81.82,0.0,339.19,82.19,992.39,10.56,4,21.24
2023-11-03 13:00:00,25.28,64.81,3.46,170.32,68.43,995.92,9.62,1,41.98
2023-01-04 16:00:00,29.77,70.74,0.0,293.96,24.71,1006.56,8.86,4,26.66
2023-05-21 15:00:00,28.2,68.39,3.95,241.62,22.08,1032.01,10.68,3,70.85
2023-04-22 13:00:00,33.8,69.44,0.12,352.81,78.88,1019.13,7.16,1,30.23
2022-08-26 14:00:00,26.27,74.76,0.71,106.35,80.74,1040.54,13.4,2,29.96
2022-08-26 07:00:00,29.97,68.95,9.36,176.59,30.69,1025.61,7.89,5,16.08
2023-07-13 15:00:00,24.55,59.27,1.0,125.57,30.98,998.66,14.55,3,60.3
2023-05-14 11:00:00,33.99,80.83,2.67,203.98,71.27,1017.68,7.87,1,40.52
2022-12-05 07:00:00,32.24,54.2,3.29,49.25,57.92,1027.43,8.76,5,13.98
2022-03-02 15:00:00,31.12,49.3,0.0,263.21,26.06,1026.17,6.04,3,49.67
2022-01-05 12:00:00,30.56,61.84,3.11,270.35,57.84,1034.91,10.66,0,50.79
2023-11-12 15:00:00,27.25,85.77,0.0,43.08,42.0,1036.64,12.18,3,35.83
2022-12-24 16:00:00,26.96,58.72,0.0,214.56,74.59,1040.76,14.38,4,17.48
2022-06-12 18:00:00,31.43,54.19,0.0,76.07,45.38,1007.39,11.63,6,0.0
2022-07-20 08:00:00,39.16,51.34,2.81,267.81,13.59,1021.22,17.22,4,27.09
2022-06-14 13:00:00,30.77,52.51,0.0,358.72,55.01,1015.25,11.4,1,46.62
2022-04-30 16:00:00,33.15,53.23,0.0,122.94,14.11,1035.03,9.56,4,41.98
2023-09-11 17:00:00,20.8,74.8,0.0,142.51,44.4,1007.55,13.46,5,15.61
2022-07-17 10:00:00,28.29,75.97,0.0,103.36,62.05,1067.99,7.53,2,41.54
2022-05-31 23:00:00,30.0,73.84,3.52,120.71,3.47,995.2,3.97,11,0.0
2022-11-11 12:00:00,28.31,47.04,3.82,150.05,7.82,1008.7,7.0,0,65.64
2023-09-18 07:00:00,30.72,68.77,0.38,200.71,48.95,1019.76,9.21,5,15.65
2023-05-26 07:00:00,34.86,76.64,5.91,289.15,2.9,986.04,10.45,5,23.44
2022-02-11 15:00:00,31.41,50.78,0.0,70.64,99.12,997.42,5.9,3,10.52
2023-07-17 17:00:00,23.05,84.95,0.0,80.92,85.48,992.32,9.25,5,8.23
2023-03-05 10:00:00,39.54,67.74,3.89,206.04,26.62,1031.29,8.79,2,69.01
2023-11-05 18:00:00,24.86,65.05,0.0,253.08,27.81,1033.15,13.3,6,0.0
2022-07-01 20:00:00,26.2,67.21,0.79,313.89,51.43,1022.32,15.15,8,0.0
2022-09-14 10:00:00,36.36,51.03,4.23,266.01,89.04,1045.81,11.25,2,27.12
2023-08-21 18:00:00,25.6,51.6,0.0,275.51,41.69,1012.5,7.86,6,0.0
2022-06-29 05:00:00,35.71,59.01,2.6,130.4,88.08,990.05,13.34,7,0.0
2022-05-28 14:00:00,23.19,66.45,3.34,272.67,79.87,1024.32,6.22,2,33.74
2022-06-27 19:00:00,28.64,56.33,0.0,216.05,90.54,995.17,15.55,7,0.0
2023-08-31 23:00:00,24.88,75.04,0.0,282.6,20.06,1018.43,13.86,11,0.0
2022-07-26 16:00:00,28.21,64.89,0.88,178.68,59.87,1010.44,6.82,4,27.01
2022-12-21 06:00:00,33.03,56.63,1.24,101.93,25.72,1038.26,9.41,6,0.0
2023-05-18 06:00:00,34.45,79.87,6.5,293.55,58.68,994.83,8.35,6,0.0
2023-01-16 13:00:00,30.12,47.19,2.28,204.43,60.42,1010.76,7.72,1,50.27
2022-12-28 07:00:00,39.5,57.73,5.02,310.97,90.27,993.42,8.0,5,6.67
2022-01-19 08:00:00,34.31,55.52,3.21,228.23,78.79,1031.99,12.38,4,21.77
2022-05-09 13:00:00,33.48,79.57,5.61,296.03,61.22,979.65,9.63,1,56.11
2022-03-25 04:00:00,31.45,79.05,1.2,201.95,55.19,976.25,12.0,8,0.0
2023-03-27 18:00:00,28.29,77.11,0.0,258.15,66.56,1011.04,5.53,6,0.0
2023-09-10 11:00:00,31.74,71.47,2.4,155.2,24.11,1021.11,3.7,1,66.88
2023-12-09 12:00:00,28.25,85.9,2.63,236.14,27.06,1016.86,9.8,0,82.45
2022-08-26 06:00:00,29.75,76.84,5.0,301.57,64.89,981.71,10.65,6,0.0
2022-01-13 07:00:00,36.15,58.74,3.2,355.98,8.37,1017.82,12.68,5,28.28
2022-07-29 00:00:00,31.82,61.56,4.11,213.6,39.25,1003.16,6.24,12,0.0
2022-07-13 09:00:00,30.49,65.09,3.86,163.6,33.72,1029.94,11.24,3,50.89
2022-02-26 20:00:00,21.89,54.47,0.53,175.67,66.58,1017.34,10.8,8,0.0
2022-10-06 20:00:00,25.37,57.93,3.46,104.23,84.88,1041.96,11.7,8,0.0
2023-03-27 14:00:00,32.02,56.43,0.0,111.3,92.99,1034.87,6.15,2,22.02
2022-04-23 09:00:00,40.24,65.17,6.79,174.52,85.42,1005.25,13.58,3,23.35
2023-09-22 14:00:00,25.67,75.97,0.37,249.17,42.57,1016.16,6.9,2,51.03
2023-08-25 20:00:00,24.1,64.68,0.45,27.02,46.97,994.25,6.56,8,0.0
2022-06-04 11:00:00,36.23,69.96,4.35,15.65,96.54,1024.58,6.44,1,14.24
2022-03-22 04:00:00,33.48,69.36,2.29,252.65,81.78,1030.32,9.4,8,0.0
2023-08-15 14:00:00,28.02,64.42,3.26,88.52,73.15,995.92,8.4,2,30.1
2022-02-02 07:00:00,33.59,70.69,6.07,300.47,42.8,1013.35,5.78,5,15.92
2022-02-19 07:00:00,37.94,74.84,5.62,312.96,87.01,994.22,8.21,5,8.94
2022-06-01 18:00:00,23.59,86.08,1.35,326.2,53.48,1015.7,9.01,6,0.0
2023-06-21 16:00:00,26.63,44.83,0.51,211.71,74.52,1004.99,10.64,4,17.69
2022-08-18 16:00:00,22.27,71.07,1.59,58.07,98.09,1021.66,10.4,4,8.81
2023-03-29 18:00:00,32.38,75.09,0.44,316.23,75.21,1025.3,5.06,6,0.0
2022-12-29 08:00:00,33.41,70.7,4.23,310.7,36.23,979.0,8.1,4,26.4
2023-06-07 01:00:00,36.45,60.67,5.59,79.24,44.58,1006.38,15.05,11,0.0
2022-04-26 12:00:00,35.2,63.83,2.26,263.77,10.89,1008.61,5.43,0,80.3
2022-10-08 18:00:00,21.27,67.26,0.0,331.79,5.38,1019.43,14.56,6,0.0
2022-04-21 17:00:00,26.29,70.45,0.0,340.27,26.79,1043.54,5.98,5,23.97
2023-05-03 18:00:00,30.45,73.2,0.0,324.72,0.84,995.96,10.35,6,0.0
2023-09-25 00:00:00,29.74,45.72,0.0,302.42,54.49,1021.01,17.82,12,0.0
2023-01-27 04:00:00,40.49,59.03,2.95,212.06,21.15,976.31,9.54,8,0.0
2022-10-24 13:00:00,26.82,84.87,1.62,49.05,0.27,996.72,11.85,1,68.04
2022-07-09 08:00:00,36.91,76.88,4.03,198.9,56.46,1025.92,7.73,4,21.26
2022-04-03 19:00:00,31.1,60.16,1.98,134.6,8.49,983.87,7.11,7,0.0
2022-04-04 06:00:00,34.93,56.18,6.8,227.18,0.75,1006.98,11.48,6,0.0
2023-12-22 16:00:00,32.38,76.94,0.42,312.09,33.11,983.86,9.03,4,30.26
2022-10-08 07:00:00,37.3,49.05,4.55,234.32,40.87,1003.44,6.8,5,13.88
2023-10-29 04:00:00,35.16,64.83,2.59,161.27,9.9,1011.79,9.27,8,0.0
2023-10-13 17:00:00,18.47,74.1,0.0,195.79,34.33,1013.94,6.29,5,19.27
2023-02-27 21:00:00,31.3,64.36,0.83,227.34,24.36,1013.01,14.68,9,0.0
2023-03-30 17:00:00,22.52,66.18,0.0,340.38,23.8,1000.11,9.74,5,22.03
2023-11-07 14:00:00,22.5,60.35,3.72,149.07,32.88,1017.08,11.33,2,51.45
2023-07-26 12:00:00,29.13,71.97,0.0,120.98,61.24,1024.44,10.6,0,28.65
2022-04-20 06:00:00,38.58,63.63,2.92,181.37,0.55,1003.73,8.55,6,0.0
2023-04-17 11:00:00,37.44,64.74,1.51,233.33,82.33,989.0,10.1,1,34.63
2022-01-19 15:00:00,30.12,82.87,2.16,359.96,83.25,1007.34,4.15,3,25.2
2022-12-26 09:00:00,32.59,73.0,4.23,130.3,17.98,1018.97,10.08,3,47.97
2022-03-20 19:00:00,28.56,65.0,0.0,13.44,10.46,1029.24,12.39,7,0.0
2023-03-21 13:00:00,32.72,60.42,2.29,216.87,85.65,999.91,11.0,1,34.87
2022-02-24 19:00:00,27.33,70.15,0.0,97.45,84.86,992.37,8.11,7,0.0
2023-01-16 07:00:00,34.44,73.56,3.69,144.25,61.52,1026.19,8.35,5,13.18
2023-02-17 10:00:00,35.43,55.51,2.06,101.45,65.99,971.95,10.44,2,37.29
2022-11-27 15:00:00,23.28,58.83,0.0,81.26,64.53,1021.54,11.92,3,30.35
2022-06-12 13:00:00,28.87,64.72,2.81,311.09,65.17,996.45,11.87,1,41.59
2022-03-26 20:00:00,32.61,77.34,0.0,99.7,26.97,1009.41,7.81,8,0.0
2022-04-01 00:00:00,28.61,72.53,2.17,108.63,39.35,989.69,4.57,12,0.0
2022-09-10 09:00:00,24.49,52.75,1.55,27.75,38.84,1012.52,10.84,3,50.45
2023-12-25 08:00:00,32.06,67.12,6.11,129.66,40.4,995.01,9.45,4,25.89
2022-01-19 09:00:00,34.98,74.18,5.64,211.64,27.85,1003.05,11.6,3,46.92
2022-02-02 01:00:00,31.84,66.79,5.93,39.5,59.09,1009.97,13.39,11,0.0
2023-06-23 06:00:00,36.79,45.18,5.49,156.83,59.63,1030.54,7.43,6,0.0
2023-08-30 11:00:00,31.54,61.14,2.07,261.83,11.12,1031.74,8.51,1,50.92
2022-05-04 02:00:00,36.77,51.15,4.61,86.61,92.87,1013.49,9.28,10,0.0
2023-05-03 09:00:00,33.72,60.18,3.93,184.27,80.68,1006.88,6.2,3,21.66
2022-01-13 10:00:00,33.79,45.3,5.97,201.34,20.06,1040.18,11.23,2,77.69
2023-12-21 15:00:00,29.49,54.34,0.0,71.33,36.06,992.81,4.86,3,62.13
2023-07-22 03:00:00,27.23,72.71,1.95,259.51,29.18,976.05,12.38,9,0.0
2023-04-24 00:00:00,37.38,63.53,0.0,302.84,21.72,1012.61,7.71,12,0.0
2022-12-23 08:00:00,31.11,67.39,5.66,332.87,80.85,1016.85,13.3,4,12.16
2023-03-01 13:00:00,30.33,64.06,2.38,238.42,92.38,1040.86,8.82,1,25.83
2022-11-02 18:00:00,22.72,64.32,0.99,36.71,59.53,1007.7,11.23,6,0.0
2022-05-26 07:00:00,37.57,54.63,6.53,108.38,92.06,1006.63,10.26,5,8.51
2023-01-15 08:00:00,33.51,56.43,7.7,163.25,62.09,1013.53,6.08,4,23.04
2022-03-28 18:00:00,27.25,66.45,0.0,326.76,86.07,1009.98,10.74,6,0.0
2022-11-11 08:00:00,30.58,74.94,4.98,112.38,14.4,1027.11,7.8,4,38.03
2023-07-14 01:00:00,30.71,52.93,2.02,17.88,4.8,1050.78,3.67,11,0.0
2022-09-19 16:00:00,19.55,80.68,0.0,243.36,77.83,1047.54,4.31,4,17.16
2022-09-19 07:00:00,35.19,76.72,4.21,312.19,86.43,1050.36,7.49,5,7.0
2022-12-16 10:00:00,34.4,67.13,3.73,347.11,66.65,1068.52,10.36,2,37.88
2022-06-18 12:00:00,32.53,56.54,0.78,60.17,59.67,999.62,10.65,0,51.3
2022-08-18 09:00:00,36.21,62.84,4.04,177.97,47.74,1051.44,4.41,3,46.31
2022-10-08 18:00:00,21.35,77.53,0.0,229.31,0.85,1051.89,4.1,6,0.0
2023-02-08 09:00:00,37.58,79.55,3.5,307.12,9.67,1024.58,10.75,3,52.27
2022-08-20 02:00:00,28.61,68.1,0.4,143.65,23.93,1006.88,15.44,10,0.0
2023-05-10 10:00:00,31.65,59.92,2.45,128.61,97.98,1026.92,10.68,2,16.83
2022-11-24 17:00:00,26.76,57.15,0.0,204.86,55.71,972.49,12.72,5,13.1
2023-01-19 07:00:00,40.67,60.46,0.5,322.14,70.62,1015.95,14.04,5,14.13
2023-02-18 01:00:00,33.95,42.7,3.25,113.29,4.2,1001.42,4.9,11,0.0
2022-06-23 09:00:00,30.78,74.27,6.26,160.79,0.97,1046.43,7.23,3,58.38
2022-10-20 14:00:00,24.47,53.86,1.46,358.38,58.75,978.33,6.52,2,41.39
2023-11-16 13:00:00,23.68,62.28,1.09,128.8,73.33,1028.75,12.64,1,32.66
2023-04-17 07:00:00,36.87,62.65,7.45,338.73,30.27,1017.74,11.19,5,15.42
2023-10-21 13:00:00,27.45,70.1,2.73,101.85,3.87,1009.12,10.37,1,64.94
2023-08-04 13:00:00,27.34,70.24,2.73,68.69,54.98,1023.34,9.47,1,50.83
2023-05-01 13:00:00,26.27,95.0,0.64,53.97,27.24,993.81,13.66,1,83.68
2023-10-19 16:00:00,27.59,60.41,1.16,113.89,60.26,1009.7,10.0,4,20.42
2022-07-14 17:00:00,20.34,62.85,0.0,174.29,84.33,989.89,5.6,5,8.71
2022-06-15 18:00:00,25.24,61.67,0.0,358.19,84.86,1007.19,7.83,6,0.0
2023-07-11 04:00:00,33.25,73.25,7.06,24.2,78.88,1024.06,12.47,8,0.0
2023-12-19 06:00:00,37.16,72.53,9.04,222.05,53.78,990.83,5.35,6,0.0
2023-11-10 03:00:00,36.03,51.04,5.55,307.18,85.09,938.59,3.0,9,0.0
2022-08-25 13:00:00,24.72,66.48,2.11,51.39,41.2,998.32,6.39,1,48.85
2023-01-02 13:00:00,22.18,73.56,2.6,172.99,57.55,1038.66,14.28,1,46.4
2022-08-02 15:00:00,25.99,71.57,2.04,13.66,88.56,1007.36,3.91,3,17.12
2022-11-25 16:00:00,29.78,67.72,2.42,35.98,72.9,1042.42,8.1,4,20.8
2022-10-01 14:00:00,26.37,81.33,0.0,48.73,60.85,994.29,12.07,2,38.02
2023-05-28 15:00:00,25.72,88.43,0.36,257.13,62.67,1029.77,12.19,3,37.87
2023-10-03 17:00:00,20.96,79.73,2.08,193.52,74.21,1044.01,8.72,5,9.49
2023-07-05 17:00:00,24.78,81.0,3.05,105.83,29.47,1034.4,10.73,5,16.39
2023-11-02 06:00:00,31.16,59.57,5.12,222.87,13.43,1031.5,9.68,6,0.0
2022-08-27 18:00:00,22.29,74.73,0.0,319.91,67.36,1008.79,10.77,6,0.0
2022-03-30 08:00:00,38.61,55.03,3.66,79.54,6.06,982.44,7.63,4,36.29
2022-12-30 03:00:00,33.71,70.9,5.42,351.76,11.47,1031.84,9.84,9,0.0
2023-03-28 11:00:00,34.33,76.12,0.0,335.55,8.29,980.86,9.8,1,86.65
2022-04-11 14:00:00,27.36,67.05,0.0,58.46,1.47,993.19,10.34,2,56.19
2022-10-18 11:00:00,29.86,73.67,1.53,256.25,82.77,993.92,9.45,1,28.08
2022-08-15 10:00:00,31.53,50.29,4.38,276.05,4.42,990.48,5.17,2,65.65
2023-08-11 07:00:00,32.43,64.94,7.43,336.65,15.61,1008.4,7.59,5,15.46
2023-12-23 14:00:00,30.07,68.18,1.07,0.18,13.47,1025.74,14.25,2,55.13
2022-03-18 11:00:00,31.37,62.54,0.87,22.09,68.37,1022.8,9.02,1,46.5
2022-11-06 10:00:00,28.27,69.81,4.93,333.43,32.86,1005.58,7.3,2,56.93
2022-04-17 17:00:00,28.44,76.13,0.0,36.21,26.81,1011.45,6.29,5,26.62
2023-12-05 20:00:00,23.7,48.72,0.0,318.42,3.06,1004.83,6.09,8,0.0
2023-06-17 16:00:00,26.98,78.0,0.0,170.61,51.11,1022.69,9.16,4,27.82
2023-08-12 06:00:00,30.78,69.94,3.65,27.85,69.47,1016.85,14.52,6,0.0
2023-07-23 04:00:00,37.63,37.52,5.8,48.51,56.23,1013.48,12.79,8,0.0
2023-07-30 03:00:00,31.01,58.2,4.07,354.64,54.57,1015.78,7.13,9,0.0
2022-06-07 06:00:00,38.38,65.14,6.64,237.31,31.53,1022.2,6.5,6,0.0
2022-09-17 18:00:00,21.53,72.28,2.03,178.48,53.78,994.8,5.68,6,0.0
2023-01-31 17:00:00,27.87,60.67,0.0,206.55,84.71,1043.93,9.34,5,7.93
2023-03-19 14:00:00,26.95,53.82,1.64,50.88,64.59,1001.09,14.07,2,47.14
2022-01-31 11:00:00,36.09,65.79,4.29,132.91,50.97,1033.93,9.2,1,52.32
2022-01-02 12:00:00,28.72,64.94,0.34,184.51,74.04,999.4,7.8,0,35.22
2022-05-26 12:00:00,33.34,81.72,1.01,188.96,91.54,983.75,10.17,0,25.4
2022-07-23 16:00:00,26.32,73.1,0.0,116.01,56.53,1020.44,6.53,4,31.38
2022-01-09 06:00:00,36.54,48.35,5.39,47.3,82.06,1017.69,11.11,6,0.0
2022-12-03 01:00:00,28.01,54.06,0.74,91.23,72.66,1009.24,8.19,11,0.0
2023-12-04 18:00:00,25.26,66.7,0.0,63.03,86.32,991.98,7.53,6,0.0
2023-10-28 14:00:00,25.76,74.22,0.0,52.31,22.38,1013.62,11.02,2,54.13
2022-08-23 12:00:00,27.28,72.77,0.71,8.43,21.51,995.91,14.51,0,74.34
2023-04-22 14:00:00,30.08,56.62,2.9,280.59,41.54,1008.13,8.73,2,60.85
2023-08-30 05:00:00,30.15,59.65,6.08,222.73,66.5,1019.96,14.94,7,0.0
2022-08-25 07:00:00,37.37,55.43,2.9,144.1,72.13,1013.88,9.2,5,9.09
2022-10-17 13:00:00,24.13,59.29,0.0,306.09,25.08,1047.2,10.6,1,53.97
2023-08-01 18:00:00,25.85,64.95,0.0,240.96,73.91,970.28,10.83,6,0.0
2023-08-05 11:00:00,28.37,66.54,0.53,234.24,24.51,1010.57,13.72,1,56.06
2022-11-19 08:00:00,36.93,68.63,5.91,280.99,73.16,1019.61,4.02,4,20.15
2022-11-25 16:00:00,29.22,66.24,1.08,154.54,33.08,1004.93,17.83,4,46.36
2022-04-20 09:00:00,35.46,65.82,6.86,240.51,55.65,1014.65,11.28,3,43.62
2022-07-21 11:00:00,30.05,57.87,4.67,121.64,43.89,1040.69,1.69,1,57.05
2023-11-24 07:00:00,32.88,80.6,4.45,15.04,85.92,1041.11,7.73,5,8.32
2023-11-04 18:00:00,20.95,67.64,0.0,65.13,18.53,988.05,12.45,6,0.0
2022-02-04 21:00:00,25.17,75.68,0.0,86.31,86.04,992.24,12.99,9,0.0
2023-05-06 06:00:00,42.65,69.74,5.11,134.49,94.53,1045.97,6.26,6,0.0
2022-09-18 13:00:00,22.79,77.93,0.15,228.52,18.42,1009.41,9.58,1,55.36
2023-02-28 09:00:00,28.38,54.15,0.87,219.71,54.72,1009.57,1.32,3,43.17
2022-01-07 12:00:00,34.74,63.28,3.14,117.76,94.36,1019.52,7.4,0,20.12
